"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time","C_x_raw","C_y_raw","C_z_raw","C_up_id"
0.71,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.01169103614817,0,NA,0,NA,2.99001810240617e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.04,1.01,1.00921804051356
0.72,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.0121531824868,0,NA,0,NA,1.90596228591406e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566666666666456,0.04,1.01,1.00963395705192
0.73,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.0126672852474,0,NA,0,NA,9.13148441467332e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0450000000000178,1.01,1.01011895566374
0.74,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.01351235157358,0,NA,0,NA,1.50674431014432e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566666666666561,0.05,1.01,1.01095911046004
0.75,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.01464699457253,0,NA,0,NA,2.06349873351824e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0422222222222363,1.01,1.01212515934485
0.76,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.01569766215368,0,NA,0,NA,2.08405452969819e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052727272727261,0.04,1.01,1.01325196153074
0.77,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.01615189537502,0,NA,0,NA,2.12721318573604e-05,1.5,1.5,1,1.01615189537502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587499999999956,0.04,1.01875,1.01382415393036
0.78,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.01567614847575,0,NA,0,NA,2.48327580947272e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588888888888854,0.04,1.01888888888889,1.01348734920535
0.79,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.01434699815121,0,NA,0,NA,2.74452191419805e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01,1.01228021994993
0.8,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.01260614354845,0,NA,0,NA,2.79656790179101e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.04,1.01,1.01060344005074
0.81,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.01095679566763,0,NA,0,NA,2.79417675522821e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474999999999911,0.04,1.00250000000001,1.00893636484863
0.82,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00963547509902,0,NA,0,NA,2.61888025913546e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00727272727274,1.00752284034126
0.83,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00851261117501,0,NA,0,NA,2.1435402445903e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0477777777777708,1.01,1.00627190912621
0.84,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.0072799900506,0,NA,0,NA,1.73266729910322e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,1.01,1.0049289200122
0.85,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00575100727586,0,NA,0,NA,1.72359231628977e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,1,1.00334764694903
0.86,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00403610322654,0,NA,0,NA,1.63865109490079e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,1,1.00164248954122
0.87,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.0024982333819,0,NA,0,NA,1.40135479325576e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0433333333333439,1,1.00014269724855
0.88,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00157460321718,0,NA,0,NA,1.92654525114369e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0463636363636434,1,0.99923409283513
0.89,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00159918843564,0,NA,0,NA,2.97785067601726e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,1,0.999207911686609
0.9,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00269020628139,0,NA,0,NA,3.68333471513059e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,1,1.00016919170252
