"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time"
103.81,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.0333581676298,0,NA,0,NA,0.00291753890332284,0,1.5,0,0,1.0333581676298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.82,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.02636656450839,0,NA,0,NA,0.00327213811693181,0,1.5,0,0,1.02636656450839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.83,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.0221404800448,0,NA,0,NA,0.00319870654194172,0,1.5,0,0,1.0221404800448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.84,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.02250357628335,0,NA,0,NA,0.00289027095510677,0,1.5,0,0,1.02250357628335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.85,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.02678229950034,0,NA,0,NA,0.00241666667494282,0,1.5,0,0,1.02678229950034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.86,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.03233236316428,0,NA,0,NA,0.00177658314505399,0,1.5,0,0,1.03233236316428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.87,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.0356287880288,0,NA,0,NA,0.00127821871814445,0,1.5,0,0,1.0356287880288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.88,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.03368172468875,0,NA,0,NA,0.00162562868822597,0,1.5,0,0,1.03368172468875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.89,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.02549276614947,0,NA,0,NA,0.00234214882140707,0,1.5,0,0,1.02549276614947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.9,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.01282936353038,0,NA,0,NA,0.0027452115834804,0,1.5,0,0,1.01282936353038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.91,"Athlete 1","Training","",1,2021-10-25 00:04:11,0.999632690321702,0,NA,0,NA,0.00264378538115061,0,1,0,0,0.999632690321702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.92,"Athlete 1","Training","",1,2021-10-25 00:04:11,0.990207134448767,0,NA,0,NA,0.00212725806794107,0,1,0,0,0.990207134448767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.93,"Athlete 1","Training","",1,2021-10-25 00:04:11,0.987239269732362,0,NA,0,NA,0.00143833458577793,0,1,0,0,0.987239269732362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.94,"Athlete 1","Training","",1,2021-10-25 00:04:11,0.990783279331344,0,NA,0,NA,0.000930847962717601,0,1,0,0,0.990783279331344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.95,"Athlete 1","Training","",1,2021-10-25 00:04:11,0.998595782504874,0,NA,0,NA,0.000943018591883585,0,1,0,0,0.998595782504874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.96,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.00734829502073,0,NA,0,NA,0.00116852064781561,0,1.5,0,0,1.00734829502073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.97,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.01395577386692,0,NA,0,NA,0.00126358567049935,0,1.5,0,0,1.01395577386692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.98,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.01652742251932,0,NA,0,NA,0.00120441023984521,0,1.5,0,0,1.01652742251932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.99,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.01479553670106,0,NA,0,NA,0.00113151270635055,0,1.5,0,0,1.01479553670106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"Athlete 1","Training","",1,2021-10-25 00:04:11,1.01001060214349,0,NA,0,NA,0.00124284068328541,0,1.5,0,0,1.01001060214349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.01,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00432512808955,0,NA,0,NA,0.00155832557363877,0,1.5,0,0,1.00432512808955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.02,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.999805058127081,0,NA,0,NA,0.00187064527414396,0,1,0,0,0.999805058127081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.03,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.997385126250348,0,NA,0,NA,0.00193832942138713,0,1,0,0,0.997385126250348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.04,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.996232535754266,0,NA,0,NA,0.0016147958671092,0,1,0,0,0.996232535754266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.05,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.994005278801086,0,NA,0,NA,0.00102723899853181,0,1,0,0,0.994005278801086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.06,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.988184280111239,0,NA,0,NA,0.00107732070158227,0,1,0,0,0.988184280111239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.07,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.977932463938091,0,NA,0,NA,0.0019197160801482,0,1,0,0,0.977932463938091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.08,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.965252507293836,0,NA,0,NA,0.00264065677596063,0,1,0,0,0.965252507293836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.09,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.954377177380791,0,NA,0,NA,0.0029337976271008,0,1,0,0,0.954377177380791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.1,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.949515631240358,0,NA,0,NA,0.00273001211324056,0,1,0,0,0.949515631240358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.11,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.952424844396226,0,NA,0,NA,0.00207679067824329,0,1,0,0,0.952424844396226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.12,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.961566064481563,0,NA,0,NA,0.00132982319600002,0,1,0,0,0.961566064481563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.13,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.973450574705353,0,NA,0,NA,0.00169013776619715,0,1,0,0,0.973450574705353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.14,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.985139101302237,0,NA,0,NA,0.00286137847970259,0,1,0,0,0.985139101302237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.15,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.996095496407222,0,NA,0,NA,0.00378579947655781,0,1,0,0,0.996095496407222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.16,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.0081282470458,0,NA,0,NA,0.00406991485533614,0,1.5,0,0,1.0081282470458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.17,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.02352747672472,0,NA,0,NA,0.00368275432493723,0,1.5,0,0,1.02352747672472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.18,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.04284214686439,0,NA,0,NA,0.00287844438787053,0,1.5,0,0,1.04284214686439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.19,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.0638918184572,0,NA,0,NA,0.00203080065799084,0,1.5,0,0,1.0638918184572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.2,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.08236238504719,0,NA,0,NA,0.00139107217655509,0,1.5,0,0,1.08236238504719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.21,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.09321045754045,0,NA,0,NA,0.00122192443030976,1.5,1.5,1,1.09321045754045,1.09321045754045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.22,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.09220356880069,0,NA,0,NA,0.00189760441458094,0,1.5,0,0,1.09220356880069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.23,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.07740290267933,0,NA,0,NA,0.00292190618958814,0,1.5,0,0,1.07740290267933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.24,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.05028600111608,0,NA,0,NA,0.00369474924225558,0,1.5,0,0,1.05028600111608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.25,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01591115970633,0,NA,0,NA,0.00390732720712522,0,1.5,0,0,1.01591115970633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.26,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.981783569207738,0,NA,0,NA,0.00361326183880405,0,1,0,0,0.981783569207738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.27,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.955748074016096,0,NA,0,NA,0.00322386293544493,0,1,0,0,0.955748074016096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.28,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.943625858956084,0,NA,0,NA,0.00316092269841399,0,1,0,0,0.943625858956084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.29,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.94732306651719,0,NA,0,NA,0.00328769557149556,0,1,0,0,0.94732306651719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.3,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.964155716286875,0,NA,0,NA,0.00316027116887432,0,1,0,0,0.964155716286875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.31,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.987904806498172,0,NA,0,NA,0.00258399907253833,0,1,0,0,0.987904806498172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.32,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01121179164649,0,NA,0,NA,0.00170007433143121,0,1.5,0,0,1.01121179164649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.33,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.02810828840264,0,NA,0,NA,0.000984742502206717,0,1.5,0,0,1.02810828840264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.34,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.0356066751121,0,NA,0,NA,0.00109087490084647,0,1.5,0,0,1.0356066751121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.35,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.03399725550397,0,NA,0,NA,0.00141837873849416,1.5,1.5,1,1.0356066751121,1.03399725550397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.36,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.02608202525386,0,NA,0,NA,0.00142754024817092,0,1.5,0,0,1.02608202525386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.37,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01581249101017,0,NA,0,NA,0.00110749803340696,0,1.5,0,0,1.01581249101017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.38,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00682054286693,0,NA,0,NA,0.000622141981636206,0,1.5,0,0,1.00682054286693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.39,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00127855075339,0,NA,0,NA,0.000186165486971654,0,1.5,0,0,1.00127855075339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.4,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.999425228467478,0,NA,0,NA,0.000144284662090614,0,1,0,0,0.999425228467478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.41,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.999893441462378,0,NA,0,NA,0.000229291256932882,0,1,0,0,0.999893441462378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.42,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00066566139522,0,NA,0,NA,0.00039674254519572,0,1.5,0,0,1.00066566139522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.43,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00019076724543,0,NA,0,NA,0.000731832594002064,0,1.5,0,0,1.00019076724543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.44,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.9981176903453,0,NA,0,NA,0.00108969562518441,0,1,0,0,0.9981176903453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.45,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.995320646408439,0,NA,0,NA,0.0013495471704135,0,1,0,0,0.995320646408439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.46,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.9932842917239,0,NA,0,NA,0.00142871075437478,0,1,0,0,0.9932842917239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.47,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.993245047831021,0,NA,0,NA,0.00128249672314844,0,1,0,0,0.993245047831021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.48,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.995570640493825,0,NA,0,NA,0.000938115670889877,0,1,0,0,0.995570640493825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.49,"Athlete 1","Training","",1,2021-10-25 00:04:12,0.999671851021703,0,NA,0,NA,0.000574720647160211,0,1,0,0,0.999671851021703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.5,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00438466873538,0,NA,0,NA,0.000591009507987929,0,1.5,0,0,1.00438466873538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.51,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00848865095452,0,NA,0,NA,0.000838933531022481,0,1.5,0,0,1.00848865095452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.52,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01106972386698,0,NA,0,NA,0.000971742687145346,0,1.5,0,0,1.01106972386698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.53,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01169320886065,0,NA,0,NA,0.000964169425702061,1.5,1.5,1,1.01169320886065,1.01169320886065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.54,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.0104805908287,0,NA,0,NA,0.000880196265569666,0,1.5,0,0,1.0104805908287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.55,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00807920978531,0,NA,0,NA,0.000740885493301147,0,1.5,0,0,1.00807920978531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.56,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00543666368814,0,NA,0,NA,0.000534402461874302,0,1.5,0,0,1.00543666368814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.57,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00341367886026,0,NA,0,NA,0.00029050029098267,0,1.5,0,0,1.00341367886026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.58,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00243319486352,0,NA,0,NA,0.000118849189366136,0,1.5,0,0,1.00243319486352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.59,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.0023732643659,0,NA,0,NA,0.000161331405782917,0,1.5,0,0,1.0023732643659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.6,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00276194215638,0,NA,0,NA,0.000187471181237156,0,1.5,0,0,1.00276194215638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.61,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00313378334027,0,NA,0,NA,0.000130786023570788,0,1.5,0,0,1.00313378334027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.62,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00330123207826,0,NA,0,NA,3.05253959278702e-05,0,1.5,0,0,1.00330123207826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.63,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.0033773325134,0,NA,0,NA,9.15217341347511e-05,0,1.5,0,0,1.0033773325134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.64,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00359630983337,0,NA,0,NA,0.000158857482649655,0,1.5,0,0,1.00359630983337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.65,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00412369750505,0,NA,0,NA,0.000175832677930228,0,1.5,0,0,1.00412369750505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.66,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00500376929779,0,NA,0,NA,0.000173041072901086,0,1.5,0,0,1.00500376929779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.67,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00622820341758,0,NA,0,NA,0.000185144297107071,0,1.5,0,0,1.00622820341758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.68,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00780095854102,0,NA,0,NA,0.00020512917968927,0,1.5,0,0,1.00780095854102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.69,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.0097137435488,0,NA,0,NA,0.000225004527741727,0,1.5,0,0,1.0097137435488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.7,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01186338381459,0,NA,0,NA,0.000244644537735887,0,1.5,0,0,1.01186338381459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.71,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01400249006765,0,NA,0,NA,0.000247164805064172,0,1.5,0,0,1.01400249006765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.72,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01577440781987,0,NA,0,NA,0.000226962336623836,0,1.5,0,0,1.01577440781987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.73,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01681044755611,0,NA,0,NA,0.000223159007963366,1.5,1.5,1,1.01683690450291,1.01681044755611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.74,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01683690450291,0,NA,0,NA,0.000276424579058643,0,1.5,0,0,1.01683690450291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.75,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01575907564116,0,NA,0,NA,0.000357035033499861,0,1.5,0,0,1.01575907564116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.76,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01371445689339,0,NA,0,NA,0.000421338894594383,0,1.5,0,0,1.01371445689339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.77,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.01108030094851,0,NA,0,NA,0.000449996007237241,0,1.5,0,0,1.01108030094851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.78,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00840219038172,0,NA,0,NA,0.000440996819241277,0,1.5,0,0,1.00840219038172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.79,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00623326512628,0,NA,0,NA,0.000394158461106064,0,1.5,0,0,1.00623326512628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.8,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00494124147994,0,NA,0,NA,0.000300545928487849,0,1.5,0,0,1.00494124147994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.81,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00458541045602,0,NA,0,NA,0.000164363717746355,0,1.5,0,0,1.00458541045602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.82,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00493381942297,0,NA,0,NA,0.000154664957690798,0,1.5,0,0,1.00493381942297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.83,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.0056052764974,0,NA,0,NA,0.000323390170822485,0,1.5,0,0,1.0056052764974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.84,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00624833766029,0,NA,0,NA,0.000430359664635247,0,1.5,0,0,1.00624833766029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.85,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00665856539894,0,NA,0,NA,0.000392201457746592,0,1.5,0,0,1.00665856539894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.86,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00679141552341,0,NA,0,NA,0.000207227210348067,0,1.5,0,0,1.00679141552341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.87,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00670533199809,0,NA,0,NA,0.000105743798695614,0,1.5,0,0,1.00670533199809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.88,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00649992273207,0,NA,0,NA,0.000322577468623286,0,1.5,0,0,1.00649992273207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.89,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00628224879162,0,NA,0,NA,0.000417885404894344,0,1.5,0,0,1.00628224879162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.9,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00615684343748,0,NA,0,NA,0.000345695560955322,0,1.5,0,0,1.00615684343748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.91,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00622336193283,0,NA,0,NA,0.000174877667076506,0,1.5,0,0,1.00622336193283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.92,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00654863172794,0,NA,0,NA,0.000127813016987522,0,1.5,0,0,1.00654863172794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.93,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.0070840124235,0,NA,0,NA,0.00019930860983382,0,1.5,0,0,1.0070840124235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.94,"Athlete 1","Training","",1,2021-10-25 00:04:12,1.00759152391607,0,NA,0,NA,0.000205052667309885,1.5,1.5,1,1.00772130533008,1.00759152391607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
