"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time","C_x_raw","C_y_raw","C_z_raw"
85.54,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.03261163765383,0,NA,0,NA,0.000591519292624452,0,2.5,0,0,2.03261163765383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562499999998224,0.54,1.96
85.55,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.07901474895735,0,NA,0,NA,0.000884664229971963,0,2.5,0,0,2.07901474895735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.49,2.02
85.56,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.14580273588073,0,NA,0,NA,0.00126362349044463,0,2.5,0,0,2.14580273588073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499999999985789,0.514999999999858,2.07499999999957
85.57,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.23773393687254,0,NA,0,NA,0.00157419741800817,0,2.5,0,0,2.23773393687254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150000000001421,0.500000000000853,2.14999999999915
85.58,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.35287186028473,0,NA,0,NA,0.00163501748444377,0,2.5,0,0,2.35287186028473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249999999993368,0.390000000001516,2.29499999999782
85.59,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.47881042007466,0,NA,0,NA,0.00134052623383407,0,2.5,0,0,2.47881042007466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749999999995737,0.275000000000995,2.46499999999844
85.6,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.59283956670907,0,NA,0,NA,0.000808161441549041,0,3,0,0,2.59283956670907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.232500000000213,2.66249999999595
85.61,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.66913796097321,0,NA,0,NA,0.000871351667108262,0,3,0,0,2.66913796097321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107777777778283,0.23,2.63888888888687
85.62,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.68933507657706,2.68933507657706,NA,0,NA,0.00165554269525612,3,3,1,2.68933507657706,2.68933507657706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133750000000746,0.276250000001243,2.66874999999975
85.63,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.64820534416363,0,NA,0,NA,0.00234985291411847,0,3,0,0,2.64820534416363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135454545453192,0.399090909095269,2.59999999999669
85.64,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.54928398009366,0,NA,0,NA,0.00275779665925807,0,3,0,0,2.54928398009366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619999999992724,0.64200000000291,2.417999999998
85.65,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.39420297157428,0,NA,0,NA,0.00299258714038454,0,2.5,0,0,2.39420297157428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00749999999808153,0.790000000001705,2.25999999999403
85.66,"Athlete 1","Training","",1,2021-04-06 00:29:27,2.17733676501537,0,NA,0,NA,0.00328438678797763,0,2.5,0,0,2.17733676501537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288888888879064,0.983333333337544,1.99666666666498
85.67,"Athlete 1","Training","",1,2021-04-06 00:29:27,1.89331485820371,0,NA,0,NA,0.00366066147011441,0,2,0,0,1.89331485820371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337500000007461,1.09374999999904,1.71124999999627
85.68,"Athlete 1","Training","",1,2021-04-06 00:29:27,1.55049498333505,0,NA,0,NA,0.00392081711926451,0,2,0,0,1.55049498333505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137777777778339,0.904444444443322,1.27666666666448
85.69,"Athlete 1","Training","",1,2021-04-06 00:29:27,1.17771477547094,0,NA,0,NA,0.00393725289235834,0,1.5,0,0,1.17771477547094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.58,0.79
85.7,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.82664626042282,0,NA,0,NA,0.00378988499789485,0,1,0,0,0.82664626042282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149999999999621,0.61333333333346,0.573333333332512
85.71,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.599027638637645,0,43,1,20.14419446125,0.00359122218839539,0,1,0,0,0.599027638637645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.45,0.19
85.72,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.637052151461252,0,NA,0,NA,0.00324066528345292,0,1,0,0,0.637052151461252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158888888888159,0.557777777776823,-0.126666666665488
85.73,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.860387699487334,0,NA,0,NA,0.00249798808203311,0,1,0,0,0.860387699487334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24125,0.735,-0.36875
85.74,"Athlete 1","Training","",1,2021-04-06 00:29:27,1.08268759276921,0,NA,0,NA,0.00128680820694193,0,1.5,0,0,1.08268759276921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148888888887654,0.865555555556678,-0.622222222224692
85.75,"Athlete 1","Training","",1,2021-04-06 00:29:27,1.20106061398595,0,NA,0,NA,0.000521998247164875,0,1.5,0,0,1.20106061398595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130000000000284,0.940000000000284,-0.885000000001563
85.76,"Athlete 1","Training","",1,2021-04-06 00:29:27,1.17129441255117,0,NA,0,NA,0.00182834692314446,0,1.5,0,0,1.17129441255117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234545454546187,0.891818181817731,-0.925454545454433
85.77,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.998654254850366,0,NA,0,NA,0.00278442482007938,0,1,0,0,0.998654254850366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347777777778339,0.792222222221661,-0.686666666664982
85.78,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.730769546531497,0,NA,0,NA,0.00307099305128801,0,1,0,0,0.730769546531497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.53,-0.28
85.79,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.439231507522213,0,NA,0,NA,0.00274768989332512,0,0.5,0,0,0.439231507522213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220000000000568,0.265000000000426,-0.0675000000006395
85.8,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.208776035575146,0,NA,0,NA,0.00206225270208239,0,0.5,0,0,0.208776035575146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237500000015987,0.130000000000853,0.104999999999574
85.81,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.171069742337239,0,NA,0,NA,0.00127944795965125,0,0.5,0,0,0.171069742337239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115833333332465,0.0675000000002368,0.121666666666825
85.82,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.245751234321598,0,NA,0,NA,0.000594247166870913,0,0.5,0,0,0.245751234321598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198749999999467,0.05,0.117499999999787
85.83,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.282274990959583,0,NA,0,NA,0.000429755732004251,0,0.5,0,0,0.282274990959583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224444444444585,0.0388888888891696,0.146666666666246
85.84,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.273143349690621,0,NA,0,NA,0.000779864923759772,0,0.5,0,0,0.273143349690621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1675,-0.0225,0.1675
85.85,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.248057776850142,0,NA,0,NA,0.000988250660376098,0,0.5,0,0,0.248057776850142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06,-0.13,0.2
85.86,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.244801744056201,0,NA,0,NA,0.000954820877278039,0,0.5,0,0,0.244801744056201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666680141,-0.192222222222671,0.22
85.87,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.26929121005661,0,NA,0,NA,0.00075642335422238,0,0.5,0,0,0.26929121005661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850000000014211,-0.208333333333175,0.214999999999526
85.88,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.293078333406613,0,NA,0,NA,0.000578639830878767,0,0.5,0,0,0.293078333406613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160000000000682,-0.199999999999545,0.189999999998863
85.89,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.294570153463167,0,NA,0,NA,0.000575798354242291,0,0.5,0,0,0.294570153463167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,-0.179999999998989,0.139999999998232
85.9,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.271193111590697,0,NA,0,NA,0.00065247404485684,0,0.5,0,0,0.271193111590697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188888888888664,-0.136666666665993,0.0599999999979789
85.91,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.231235756658506,0,NA,0,NA,0.000693158150083912,0,0.5,0,0,0.231235756658506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175999999999636,-0.107999999999818,-0.0280000000007276
85.92,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.184849792697488,0,NA,0,NA,0.000690945672911447,0,0.5,0,0,0.184849792697488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153333333332744,-0.0955555555551626,-0.0622222222224187
85.93,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.141018889149404,0,NA,0,NA,0.000660345551043561,0,0.5,0,0,0.141018889149404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118461538461068,-0.0730769230766405,-0.07
85.94,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.111389288403849,0,NA,0,NA,0.000592480345943298,0,0.5,0,0,0.111389288403849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,-0.05,-0.07
85.95,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.108674715346917,0,NA,0,NA,0.00046802844568164,0,0.5,0,0,0.108674715346917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366666666666667,-0.09
85.96,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.125321790848891,0,NA,0,NA,0.000283100620567496,0,0.5,0,0,0.125321790848891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00750000000035527,0.0637500000001776,-0.09
85.97,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.138542862038427,0,NA,0,NA,0.000146789536005731,0,0.5,0,0,0.138542862038427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255555555556678,0.07,-0.0955555555556678
85.98,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.131926714602059,0,NA,0,NA,0.00035048542365162,0,0.5,0,0,0.131926714602059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224999999999289,0.0850000000001421,-0.107500000000071
85.99,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.0988375127870348,0,NA,0,NA,0.000593334660309413,0,0.5,0,0,0.0988375127870348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.098888888888917,-0.101111111111083
86,"Athlete 1","Training","",1,2021-04-06 00:29:27,0.045328664229863,0,NA,0,NA,0.000729885361544387,0,0.5,0,0,0.045328664229863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454545454556729,0.0590909090907212,-0.0263636363632981
86.01,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.0481674613045433,0,NA,0,NA,0.000707055475787716,0,0.5,0,0,0.0481674613045433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777778339,0.0144444444443322,0.0433333333335018
86.02,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.114770889791347,0,NA,0,NA,0.000551011563244105,0,0.5,0,0,0.114770889791347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0337499999998934,0.126249999999822
86.03,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.169447379780931,0,NA,0,NA,0.000421034575152993,0,0.5,0,0,0.169447379780931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533333333332491,-0.0500000000002526,0.179999999999747
86.04,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.200784009014548,0,NA,0,NA,0.000540077584260434,0,0.5,0,0,0.200784009014548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,-0.0211111111113357,0.195555555555668
86.05,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.211688843586908,0,NA,0,NA,0.000793281358528826,0,0.5,0,0,0.211688843586908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645454545453606,0.0218181818175241,0.176363636363918
86.06,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.216671340676014,0,NA,0,NA,0.00105178187628071,0,0.5,0,0,0.216671340676014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.124999999998153,0.135000000000711
86.07,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.239490514368606,0,NA,0,NA,0.00129074405013006,0,0.5,0,0,0.239490514368606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766666666664982,0.243333333331986,0.0633333333345123
86.08,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.303485478807774,0,NA,0,NA,0.00147100845942469,0,0.5,0,0,0.303485478807774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0.3575,-0.0125
86.09,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.41386822602972,0,NA,0,NA,0.00152558426591537,0,0.5,0,0,0.41386822602972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.42,-0.08
86.1,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.554586261719038,0,NA,0,NA,0.00146385767865622,0,1,0,0,0.554586261719038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186666666666498,0.446666666665993,-0.153333333332997
86.11,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.697779528261976,0,NA,0,NA,0.00159337866946819,0,1,0,0,0.697779528261976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.583636363638769,-0.2
86.12,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.815824391544881,0,NA,0,NA,0.00239543129838645,0,1,0,0,0.815824391544881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214444444444837,0.688888888887906,-0.173333333330975
86.13,"Athlete 1","Training","",1,2021-04-06 00:29:28,0.902680113019662,0,NA,0,NA,0.00377511202631677,0,1,0,0,0.902680113019662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245000000000711,0.646249999999822,-0.00874999999662492
86.14,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.00643636080682,0,NA,0,NA,0.00526404121121303,0,1.5,0,0,1.00643636080682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307500000000639,0.758750000002025,0.266250000002665
86.15,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.22710361288705,0,NA,0,NA,0.00628874028638464,0,1.5,0,0,1.22710361288705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29111111111083,1.14111111111336,0.748888888891696
86.16,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.610411567398,0,NA,0,NA,0.0062962524215738,0,2,0,0,1.610411567398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1.04,1.5
86.17,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.07575718108697,0,NA,0,NA,0.00500779836573931,0,2.5,0,0,2.07575718108697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140909090909486,0.43999999999876,2.07272727272846
86.18,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.48420578020503,0,NA,0,NA,0.00269553170730115,0,2.5,0,0,2.48420578020503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49,-0.04,2.55
86.19,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.72314608451472,0,NA,0,NA,0.00132783175898237,0,3,0,0,2.72314608451472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02750000000149,-0.0699999999991474,2.76749999999893
86.2,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.76006064507627,2.76006064507627,NA,0,NA,0.00319070683588146,3,3,1,2.76006064507627,2.76006064507627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.86666666665993,0.137777777783392,2.64999999999747
86.21,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.65618098527817,0,NA,0,NA,0.00432770733368779,0,3,0,0,2.65618098527817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306249999994991,0.622500000004476,2.43124999999797
86.22,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.52031246530909,0,NA,0,NA,0.00402259758744751,0,3,0,0,2.52031246530909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235555555558194,0.554444444442816,2.313333333333
86.23,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.41754698737418,0,NA,0,NA,0.00258808985432616,0,2.5,0,0,2.41754698737418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623636363638562,0.460909090908865,2.36545454545505
86.24,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.32632566907699,0,NA,0,NA,0.00128316240638691,0,2.5,0,0,2.32632566907699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922500000000782,0.397499999999787,2.32874999999975
86.25,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.2046742565575,0,NA,0,NA,0.00204239290802402,0,2.5,0,0,2.2046742565575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.41,2.15
86.26,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.06806128819913,0,NA,0,NA,0.00275118249300794,0,2.5,0,0,2.06806128819913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4550000000027,0.445000000000426,1.93000000000085
86.27,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.98123073974522,0,NA,0,NA,0.00253021825095741,0,2,0,0,1.98123073974522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777813709,0.360000000001011,1.81777777777834
86.28,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.98297694478196,0,NA,0,NA,0.00164323910660422,0,2,0,0,1.98297694478196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168181818181442,0.382727272725769,1.87181818181649
86.29,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.04528230055432,0,NA,0,NA,0.000871231812614906,0,2.5,0,0,2.04528230055432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194444444444332,0.461111111111336,1.99222222222166
86.3,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.11538712954407,0,NA,0,NA,0.00104146182406929,0,2.5,0,0,2.11538712954407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166666666667509,0.383333333335018,2.10333333333123
86.31,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.15908892640981,0,NA,0,NA,0.00123712583051449,0,2.5,0,0,2.15908892640981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275,0.24,2.23
86.32,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.16091645503982,0,NA,0,NA,0.00111975247864846,0,2.5,0,0,2.16091645503982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12555555555592,0.201111111111083,2.1966666666665
86.33,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.1139633161472,0,NA,0,NA,0.00107726818840304,0,2.5,0,0,2.1139633161472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.19,2.08
86.34,"Athlete 1","Training","",1,2021-04-06 00:29:28,2.02118335460892,0,NA,0,NA,0.00130748015076225,0,2.5,0,0,2.02118335460892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147272727272784,0.238181818181649,1.93272727272742
86.35,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.89972786846008,0,NA,0,NA,0.00146212150025758,0,2,0,0,1.89972786846008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.32,1.86
86.36,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.77623224541688,0,NA,0,NA,0.00131412513420331,0,2,0,0,1.77623224541688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624999999985079,0.37,1.75249999999851
86.37,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.67420888899656,0,NA,0,NA,0.000890005653260513,0,2,0,0,1.67420888899656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211111111120936,0.352222222221661,1.65999999999874
86.38,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.60456949711986,0,NA,0,NA,0.000399927637464476,0,2,0,0,1.60456949711986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850000000004263,0.31124999999968,1.57249999999936
86.39,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.56656923402281,0,NA,0,NA,0.000376398630658166,0,2,0,0,1.56656923402281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649999999998579,0.326250000000107,1.51499999999986
86.4,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.55363234926793,0,NA,0,NA,0.000587742047719887,0,2,0,0,1.55363234926793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.32,1.5
86.41,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.55527601261488,0,NA,0,NA,0.000582206123991826,0,2,0,0,1.55527601261488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263636363637115,0.283636363636289,1.52727272727278
86.42,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.55652793770819,0,NA,0,NA,0.000419753033933253,0,2,0,0,1.55652793770819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093333333334007,0.255555555554657,1.55
86.43,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.54116020169132,0,NA,0,NA,0.000445275296277775,0,2,0,0,1.54116020169132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117499999999787,0.212499999999361,1.54249999999936
86.44,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.49846616018653,0,NA,0,NA,0.000720239821528425,0,1.5,0,0,1.49846616018653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999999999997158,0.184999999999858,1.48999999999915
86.45,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.42798094236008,0,NA,0,NA,0.000940003659306217,0,1.5,0,0,1.42798094236008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633333333329965,0.186666666666751,1.40666666666599
86.46,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.33882658847088,0,NA,0,NA,0.000994985961540695,0,1.5,0,0,1.33882658847088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309090909088654,0.196363636363712,1.3227272727266
86.47,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.2449074687618,0,NA,0,NA,0.000892639331491228,0,1.5,0,0,1.2449074687618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499999999985789,0.207500000000071,1.22999999999943
86.48,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.15926083108912,0,NA,0,NA,0.000704599664074781,0,1.5,0,0,1.15926083108912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00888888888891696,0.201111111111083,1.13888888888866
86.49,"Athlete 1","Training","",1,2021-04-06 00:29:28,1.09010096375122,0,NA,0,NA,0.000527134079810974,0,1.5,0,0,1.09010096375122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.147500000000071,1.05625000000011
