"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time","C_x_raw","C_y_raw","C_z_raw","C_up_id"
0.43,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.97397976476443,0,NA,0,NA,0.000104367007504684,0,1,0,0,0.97397976476443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155555555555591,0.04,0.97,0.973184428481444
0.44,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.979170562843727,0,NA,0,NA,9.45542778621216e-05,0,1,0,0,0.979170562843727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037499999999778,0.0337499999999778,0.976250000000022,0.978491071209568
0.45,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.987144042862151,0,NA,0,NA,8.91924198154191e-05,0,1,0,0,0.987144042862151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.988749999999996,0.986525817730448
0.46,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.995900188437015,0,NA,0,NA,9.03788398922529e-05,0,1,0,0,0.995900188437015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,1,0.995335366626035
0.47,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.0036895984965,0,NA,0,NA,9.33209014726667e-05,0,1.5,0,0,1.0036895984965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250000000001776,0.03,1.00250000000002,1.00315115659197
0.48,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00941647435007,0,NA,0,NA,8.982519978395e-05,0,1.5,0,0,1.00941647435007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013636363636373,0.03,1.01,1.00881981075328
0.49,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.01268687802577,0,NA,0,NA,7.67841715981852e-05,0,1.5,0,0,1.01268687802577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0337499999999911,1.01,1.01191487801489
0.5,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.01360030164236,0,NA,0,NA,6.03339132199626e-05,1.5,1.5,1,1.01360030164236,1.01360030164236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255555555555415,0.04,1.01,1.01256658253784
0.51,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.01250490379454,0,NA,0,NA,5.21449451550452e-05,0,1.5,0,0,1.01250490379454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375000000000178,0.04,1.01,1.01119577466054
0.52,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00987851612957,0,NA,0,NA,5.15328367465363e-05,0,1.5,0,0,1.00987851612957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,1.01,1.008341480281
